X;Y;fijacion;modelo;nomcalle;portal;barrio;leyenda_mo;codigo;observ;distritos
725604.631;4373909.443;;;;;;;9402;;
725333.213;4373670.07299999986;;;;;;;9403;;
725267.158;4373668.76499999966;;;;;;;9404;;
725271.736;4373632.14;;;;;;;9405;;
725215.49;4373655.684;;;;;;;9406;;
725206.988;4373614.48099999968;;;;;;;9407;;
725280.238;4373684.461;;;;;;;9408;;
725314.901;4373687.07699999958;;;;;;;9409;;
725266.504;4373752.479;;;;;;;9410;;
725268.165;4373819.239;;;;;;;9411;;
725212.734;4373860.48599999957;;;;;;;9412;;
725201.102;4373881.32;;;;;;;9413;;
724829.977;4373934.915;;;;;;;9414;;
724857.089;4373912.059;;;;;;;9415;;
724913.989;4373872.16399999987;;;;;;;9416;;
724887.174;4373891.785;;;;;;;9417;;
725018.631;4373779.94799999986;;;;;;;9418;;
725041.522;4373755.09499999974;;;;;;;9419;;
725107.578;4373698.195;;;;;;;9421;;
725159.8;4373651.72;;;;;;;9422;;
725082.725;4373735.474;;;;;;;9423;;
725115.426;4373769.483;;;;;;;9424;;
725151.203;4373753.665;;;;;;;9425;;
725159.899;4373782.564;;;;;;;9426;;
725127.623;4373796.29899999965;;;;;;;9427;;
725114.061;4373861.113;;;;;;;9428;;
725135.046;4373867.586;;;;;;;9429;;
725124.582;4373908.13499999978;;;;;;;9430;;
725095.151;4373899.633;;;;;;;9431;;
725176.25;4373893.747;;;;;;;9433;;
725178.866;4373920.56099999975;;;;;;;9434;;
725190.638;4373876.74199999962;;;;;;;9435;;
725087.957;4373817.881;;;;;;;9436;;
725093.189;4373855.16;;;;;;;9437;;
725073.569;4373921.21499999985;;;;;;;9438;;
725038.906;4373912.059;;;;;;;9439;;
725051.986;4373872.16399999987;;;;;;;9440;;
725061.142;4373838.809;;;;;;;9441;;
725078.147;4373950.64599999972;;;;;;;9442;;
725191.946;4373963.72599999979;;;;;;;9443;;
725190.638;4373976.153;;;;;;;9444;;
725189.33;4373987.92499999981;;;;;;;9445;;
725165.131;4373989.887;;;;;;;9446;;
725138.317;4373989.233;;;;;;;9447;;
725050.573;4373967.957;;;;;;;9448;;
725166.439;4373975.49899999984;;;;;;;9449;;
724795.825;4373953.694;;;;;;;9450;;
724719.803;4374023.24199999962;;;;;;;9451;;
724736.75;4374068.369;;;;;;;9452;;
724636.315;4374113.27099999972;;;;;;;9454;;
724610.525;4374145.543;;;;;;;9455;;
724542.507;4374228.604;;;;;;;9456;;
724524.195;4374250.18599999975;;;;;;;9457;;
724581.094;4374269.153;;;;;;;9458;;
724645.188;4374290.735;;;;;;;9459;;
724672.657;4374225.33299999963;;;;;;;9460;;
724685.083;4374178.898;;;;;;;9461;;
724665.462;4374159.278;;;;;;;9462;;
724685.737;4374140.31099999975;;;;;;;9463;;
724722.362;4374113.497;;;;;;;9464;;
724717.784;4374137.695;;;;;;;9465;;
724735.442;4374143.581;;;;;;;9466;;
724726.94;4374176.93599999975;;;;;;;9467;;
724711.602;4374210.439;;;;;;;9468;;
724757.834;4374164.301;;;;;;;9469;;
724798.228;4374196.557;;;;;;;9470;;
724823.735;4374172.358;;;;;;;9471;;
724827.659;4374148.813;;;;;;;9472;;
724796.082;4374117.83;;;;;;;9473;;
724760.295;4374216.177;;;;;;;9474;;
724732.826;4374303.161;;;;;;;9475;;
724711.898;4374298.58299999963;;;;;;;9476;;
724688.353;4374305.12399999984;;;;;;;9477;;
724740.021;4374319.512;;;;;;;9478;;
724766.181;4374309.70199999958;;;;;;;9479;;
724791.688;4374306.43099999987;;;;;;;9480;;
724804.768;4374283.541;;;;;;;9481;;
724778.607;4374271.115;;;;;;;9482;;
724804.768;4374273.73099999968;;;;;;;9483;;
724783.186;4374250.18599999975;;;;;;;9484;;
724773.925;4374237.16399999987;;;;;;;9485;;
724781.838;4374220.359;;;;;;;9486;;
724771.976;4374204.994;;;;;;;9487;;
724848.587;4374220.10099999979;;;;;;;9488;;
724932.301;4374247.57;;;;;;;9489;;
724881.288;4374190.67;;;;;;;9490;;
724886.52;4374225.33299999963;;;;;;;9491;;
724921.183;4374238.41399999987;;;;;;;9492;;
724934.917;4374207.02099999972;;;;;;;9493;;
724889.79;4374139.65699999966;;;;;;;9494;;
724866.768;4374169.00299999956;;;;;;;9495;;
724859.705;4374146.19699999969;;;;;;;9496;;
724847.279;4374107.61;;;;;;;9497;;
724874.094;4374112.842;;;;;;;9498;;
724938.841;4374097.8;;;;;;;9500;;
724925.761;4374131.809;;;;;;;9501;;
724949.96;4374089.95199999958;;;;;;;9503;;
724946.036;4374031.09;;;;;;;9504;;
725008.024;4374067.64499999955;;;;;;;9505;;
724953.23;4374246.916;;;;;;;9506;;
724995.087;4374218.139;;;;;;;9507;;
725003.589;4374182.82199999969;;;;;;;9508;;
725013.095;4374132.90099999961;;;;;;;9509;;
724981.118;4374211.29;;;;;;;9510;;
724988.258;4374178.49299999978;;;;;;;9511;;
724904.833;4374314.28;;;;;;;9512;;
724891.752;4374294.659;;;;;;;9513;;
724839.431;4374343.71;;;;;;;9514;;
724866.9;4374360.71499999985;;;;;;;9515;;
724952.298;4374388.363;;;;;;;9517;;
724967.618;4374315.588;;;;;;;9518;;
724985.931;4374397.994;;;;;;;9519;;
725057.873;4374422.19199999981;;;;;;;9520;;
725102.346;4374435.927;;;;;;;9521;;
725170.364;4374455.547;;;;;;;9522;;
725023.21;4374331.284;;;;;;;9523;;
725067.683;4374346.326;;;;;;;9524;;
725069.645;4374377.71899999958;;;;;;;9525;;
725038.252;4374368.563;;;;;;;9526;;
725107.248;4374422.73599999957;;;;;;;9527;;
725126.334;4374338.615;;;;;;;9528;;
725172.98;4374354.82799999975;;;;;;;9529;;
725163.17;4374388.837;;;;;;;9530;;
725153.359;4374414.34399999958;;;;;;;9531;;
725165.132;4374408.45799999963;;;;;;;9532;;
725127.694;4374262.831;;;;;;;9533;;
725598.345;4374587.93099999987;;;;;;;9536;;
726181.961;4373484.852;;;;;;;9537;;
725438.78;4373997.27199999988;;;;;;;9538;;
725400.807;4374010.14499999955;;;;;;;9539;;
725375.706;4374001.778;;;;;;;9540;;
725382.142;4374073.218;;;;;;;9541;;
725369.27;4374069.35699999984;;;;;;;9542;;
725344.169;4374060.99;;;;;;;9544;;
725339.02;4374050.69199999981;;;;;;;9545;;
725348.674;4374039.10699999984;;;;;;;9546;;
725358.329;4374050.69199999981;;;;;;;9547;;
725380.855;4374043.61199999973;;;;;;;9549;;
725388.578;4374060.99;;;;;;;9551;;
725478.59;4374069.56699999981;;;;;;;9552;;
725458.088;4374070.644;;;;;;;9553;;
725462.593;4374055.841;;;;;;;9554;;
725445.216;4374052.62299999967;;;;;;;9555;;
725246.34;4373977.321;;;;;;;9556;;
725379.568;4373964.44799999986;;;;;;;9558;;
725825.38;4373911.03899999987;;;;;;;9559;;
725844.206;4373902.006;;;;;;;9560;;
725866.859;4373903.199;;;;;;;9561;;
725883.611;4373922.852;;;;;;;9562;;
725893.757;4373900.257;;;;;;;9563;;
725866.79;4373919.699;;;;;;;9564;;
725855.38;4373900.735;;;;;;;9565;;
725850.178;4373946.83;;;;;;;9566;;
725795.155;4373950.029;;;;;;;9567;;
725328.74;4373937.87299999967;;;;;;;9568;;
725015.236;4373930.835;;;;;;;9569;;
724831.319;4374030.091;;;;;;;9570;;
724848.904;4374009.125;;;;;;;9571;;
724871.675;4374020.433;;;;;;;9572;;
724903.911;4374016.569;;;;;;;9573;;
724937.82;4374001.213;;;;;;;9575;;
724962.773;4374006.332;;;;;;;9576;;
724980.855;4374135.159;;;;;;;9577;;
724974.632;4374164.78899999987;;;;;;;9578;;
724965.972;4374163.08299999963;;;;;;;9579;;
724961.093;4374204.853;;;;;;;9580;;
724956.375;4374194.434;;;;;;;9581;;
723266.184;4373762.622;;;;;;;9582;;
723289.808;4373729.81;;;;;;;9583;;
723298.995;4373706.842;;;;;;;9584;;
723330.495;4373651.718;;;;;;;9585;;
723302.611;4373860.64499999955;;;;;;;9586;;
723414.422;4373755.479;;;;;;;9588;;
723342.307;4373796.746;;;;;;;9589;;
723362.65;4373762.622;;;;;;;9590;;
723405.962;4373682.56099999975;;;;;;;9591;;
723427.618;4373643.18599999975;;;;;;;9592;;
723388.9;4373645.155;;;;;;;9593;;
723151.998;4373611.687;;;;;;;9594;;
723122.467;4373612.343;;;;;;;9595;;
723426.962;4373601.843;;;;;;;9596;;
723465.023;4373589.375;;;;;;;9597;;
723564.115;4373419.409;;;;;;;9598;;
723545.085;4373729.154;;;;;;;9599;;
723517.586;4373773.32199999969;;;;;;;9600;;
723569.015;4373720.369;;;;;;;9601;;
723615.958;4373712.74799999967;;;;;;;9602;;
723588.881;4373757.61;;;;;;;9604;;
723612.106;4373827.031;;;;;;;9605;;
723604.802;4373865.65099999961;;;;;;;9606;;
723585.772;4373893.213;;;;;;;9607;;
723612.677;4373935.86799999978;;;;;;;9608;;
723574.616;4373947.025;;;;;;;9610;;
723549.678;4373952.274;;;;;;;9611;;
723656.455;4373871.10099999979;;;;;;;9612;;
723703.731;4373879.50899999961;;;;;;;9613;;
723730.8;4373908.30599999987;;;;;;;9614;;
723753.112;4373914.869;;;;;;;9615;;
723702.582;4373933.9;;;;;;;9616;;
723657.301;4373919.462;;;;;;;9617;;
723630.396;4373945.712;;;;;;;9618;;
723673.707;4373911.588;;;;;;;9619;;
723672.395;4373897.15;;;;;;;9620;;
723749.175;4373851.87;;;;;;;9621;;
723754.425;4373887.963;;;;;;;9622;;
723747.206;4373837.433;;;;;;;9623;;
723759.018;4373798.71499999985;;;;;;;9624;;
723713.082;4373819.71399999969;;;;;;;9625;;
723657.301;4373782.96499999985;;;;;;;9626;;
723673.707;4373746.872;;;;;;;9627;;
723629.81;4373757.791;;;;;;;9628;;
723792.486;4373819.71399999969;;;;;;;9629;;
723712.425;4373760.653;;;;;;;9630;;
723793.799;4373764.59;;;;;;;9631;;
723697.332;4373580.84399999958;;;;;;;9632;;
723592.334;4373464.69;;;;;;;9633;;
723318.026;4372735.609;;;;;;;9634;;
723342.306;4372698.86;;;;;;;9635;;
723363.306;4372732.984;;;;;;;9636;;
723497.179;4372777.608;;;;;;;9637;;
723707.175;4372839.951;;;;;;;9638;;
723688.144;4372834.701;;;;;;;9639;;
723696.019;4372799.92;;;;;;;9640;;
723671.738;4372912.793;;;;;;;9641;;
723692.081;4372879.20799999963;;;;;;;9642;;
723717.018;4372868.825;;;;;;;9643;;
723743.268;4372874.73199999984;;;;;;;9644;;
723746.994;4372908.94;;;;;;;9645;;
723740.485;4372934.30399999954;;;;;;;9646;;
723757.049;4372940.355;;;;;;;9647;;
723646.145;4372864.888;;;;;;;9648;;
723502.429;4372841.92;;;;;;;9649;;
723542.459;4372790.07699999958;;;;;;;9650;;
723549.678;4372758.57799999975;;;;;;;9651;;
723522.772;4372785.483;;;;;;;9652;;
723289.807;4372719.86;;;;;;;9653;;
723207.778;4372708.704;;;;;;;9654;;
723159.216;4372687.704;;;;;;;9655;;
723159.216;4372645.705;;;;;;;9656;;
723489.96;4372845.85699999984;;;;;;;9658;;
723510.96;4372905.575;;;;;;;9659;;
723318.026;4372786.796;;;;;;;9660;;
723317.369;4372853.076;;;;;;;9661;;
723319.994;4372939.699;;;;;;;9662;;
723104.748;4372631.268;;;;;;;9663;;
723033.755;4372970.06099999975;;;;;;;9664;;
723022.595;4373026.57299999986;;;;;;;9665;;
723747.836;4372979.76499999966;;;;;;;9666;;
723789.861;4373038.791;;;;;;;9667;;
723789.205;4373007.292;;;;;;;9668;;
723760.986;4373000.07299999986;;;;;;;9669;;
723685.519;4372970.542;;;;;;;9670;;
723670.426;4372997.44799999986;;;;;;;9671;;
723718.987;4373158.883;;;;;;;9673;;
723724.893;4373119.508;;;;;;;9674;;
723644.176;4373081.44699999969;;;;;;;9675;;
723580.72;4373006.347;;;;;;;9676;;
723615.958;4373082.75899999961;;;;;;;9677;;
723476.835;4373084.728;;;;;;;9678;;
723430.899;4373084.07199999969;;;;;;;9679;;
723386.335;4373086.10699999984;;;;;;;9680;;
723432.211;4373059.13499999978;;;;;;;9681;;
723347.557;4373086.04;;;;;;;9683;;
723619.895;4373110.977;;;;;;;9684;;
723571.99;4373112.946;;;;;;;9685;;
723570.021;4373133.28899999987;;;;;;;9686;;
723518.178;4373112.29;;;;;;;9687;;
723460.429;4373114.25899999961;;;;;;;9688;;
723435.492;4373123.446;;;;;;;9689;;
723415.149;4373115.571;;;;;;;9690;;
723350.182;4373116.88399999961;;;;;;;9691;;
723319.338;4373120.165;;;;;;;9692;;
723246.496;4373120.165;;;;;;;9693;;
723404.649;4373212.03799999971;;;;;;;9695;;
723362.65;4373213.35099999979;;;;;;;9696;;
723596.927;4373131.321;;;;;;;9697;;
723614.646;4373330.161;;;;;;;9698;;
723644.832;4373284.88;;;;;;;9699;;
723679.613;4373223.85;;;;;;;9700;;
723777.392;4373145.102;;;;;;;9701;;
723753.768;4373183.82;;;;;;;9702;;
723702.581;4373271.756;;;;;;;9703;;
723658.614;4373346.56699999981;;;;;;;9704;;
723696.675;4373389.87799999956;;;;;;;9706;;
723678.301;4373405.62799999956;;;;;;;9707;;
723650.739;4373450.252;;;;;;;9708;;
723823.083;4373001.76;;;;;;;9709;;
723822.759;4372871.82299999986;;;;;;;9711;;
723951.436;4372943.75;;;;;;;9712;;
723928.34;4372931.213;;;;;;;9713;;
723932.959;4372897.558;;;;;;;9714;;
723909.864;4372923.29399999976;;;;;;;9715;;
723603.065;4374357.545;;;;;;;9716;;
723639.968;4374346.53899999987;;;;;;;9717;;
723672.986;4374288.91899999976;;;;;;;9718;;
723681.635;4374315.324;;;;;;;9719;;
723722.19;4374207.34399999958;;;;;;;9720;;
723765.567;4374138.07;;;;;;;9721;;
723672.986;4374156.84499999974;;;;;;;9722;;
723653.564;4374162.025;;;;;;;9723;;
723619.898;4374165.909;;;;;;;9724;;
723614.719;4374183.389;;;;;;;9725;;
723638.026;4374188.569;;;;;;;9726;;
723631.552;4374213.818;;;;;;;9727;;
723619.251;4374244.247;;;;;;;9728;;
723583.642;4374167.85099999979;;;;;;;9729;;
723430.204;4374171.08899999969;;;;;;;9731;;
723455.356;4374264.63;;;;;;;9732;;
723439.239;4374274.588;;;;;;;9733;;
723331.459;4374397.96499999985;;;;;;;9734;;
723351.867;4374408.04399999976;;;;;;;9735;;
723293.599;4374372.43599999975;;;;;;;9736;;
723381.648;4374384.09;;;;;;;9737;;
723452.864;4374372.43599999975;;;;;;;9738;;
723434.736;4374393.801;;;;;;;9739;;
723493.004;4374359.488;;;;;;;9740;;
723499.921;4374280.74799999967;;;;;;;9741;;
723518.253;4374291.50899999961;;;;;;;9742;;
723538.323;4374304.457;;;;;;;9743;;
723552.095;4374330.154;;;;;;;9744;;
723448.332;4374437.178;;;;;;;9745;;
723241.805;4374267.55399999954;;;;;;;9746;;
723261.96;4374227.258;;;;;;;9747;;
723153.756;4374287.62399999984;;;;;;;9748;;
723122.68;4374243.6;;;;;;;9749;;
723222.383;4374376.968;;;;;;;9750;;
723212.024;4374344.597;;;;;;;9751;;
723580.406;4374433.94099999964;;;;;;;9752;;
723582.995;4374443.65199999977;;;;;;;9753;;
723504.658;4374469.54899999965;;;;;;;9754;;
723511.779;4374498.683;;;;;;;9755;;
723478.113;4374554.36099999957;;;;;;;9756;;
723407.545;4374630.756;;;;;;;9757;;
723417.903;4374608.097;;;;;;;9758;;
723378.411;4374681.25499999989;;;;;;;9759;;
723396.539;4374689.671;;;;;;;9760;;
723336.976;4374747.939;;;;;;;9761;;
723385.533;4374773.189;;;;;;;9762;;
723361.677;4374823.293;;;;;;;9763;;
723391.486;4374800.17399999965;;;;;;;9764;;
723421.788;4374711.684;;;;;;;9765;;
723455.454;4374655.358;;;;;;;9766;;
723472.762;4374593.73099999968;;;;;;;9767;;
723490.414;4374597.738;;;;;;;9768;;
723511.132;4374563.42499999981;;;;;;;9769;;
723555.156;4374488.324;;;;;;;9770;;
723555.156;4374521.99;;;;;;;9771;;
723410.184;4374463.69699999969;;;;;;;9772;;
723377.838;4374474.978;;;;;;;9773;;
723330.502;4374553.06599999964;;;;;;;9774;;
723304.465;4374556.916;;;;;;;9775;;
723274.176;4374648.23699999973;;;;;;;9776;;
723274.176;4374681.903;;;;;;;9777;;
723286.477;4374713.626;;;;;;;9778;;
723219.146;4374768.00899999961;;;;;;;9779;;
723228.504;4374798.085;;;;;;;9780;;
723180.948;4374496.093;;;;;;;9781;;
723171.884;4374462.427;;;;;;;9782;;
723011.972;4374649.53199999966;;;;;;;9783;;
723033.984;4374685.14;;;;;;;9784;;
723063.765;4374615.21899999958;;;;;;;9785;;
722999.023;4374548.534;;;;;;;9786;;
723070.887;4374426.82;;;;;;;9787;;
723068.297;4374390.564;;;;;;;9788;;
723802.47;4374076.565;;;;;;;9789;;
723816.713;4374053.905;;;;;;;9790;;
723836.783;4374015.70799999963;;;;;;;9791;;
723876.923;4373952.90799999982;;;;;;;9792;;
723882.103;4373919.89;;;;;;;9793;;
723893.109;4373878.455;;;;;;;9794;;
723840.668;4373895.28799999971;;;;;;;9795;;
723807.002;4373876.513;;;;;;;9796;;
723814.771;4373832.488;;;;;;;9797;;
723806.74;4373744.62799999956;;;;;;;9798;;
723840.668;4373687.466;;;;;;;9799;;
723843.905;4373721.132;;;;;;;9801;;
723829.014;4373791.053;;;;;;;9803;;
723885.987;4373747.676;;;;;;;9805;;
723978.207;4373778.018;;;;;;;9806;;
723987.632;4373762.56699999981;;;;;;;9807;;
723951.376;4373743.792;;;;;;;9808;;
723878.082;4373677.45199999958;;;;;;;9809;;
723924.185;4373583.87899999972;;;;;;;9810;;
723945.549;4373594.238;;;;;;;9811;;
723935.191;4373570.93099999987;;;;;;;9812;;
723894.403;4373569.636;;;;;;;9813;;
723847.789;4373492.593;;;;;;;9818;;
723919.653;4373489.35599999968;;;;;;;9819;;
723961.735;4373568.341;;;;;;;9820;;
723961.087;4373585.17399999965;;;;;;;9821;;
723997.343;4373605.244;;;;;;;9822;;
724027.124;4373693.94;;;;;;;9824;;
724058.848;4373644.73599999957;;;;;;;9825;;
724080.86;4373608.48099999968;;;;;;;9826;;
724133.301;4373519.784;;;;;;;9827;;
723948.787;4373827.309;;;;;;;9828;;
723930.012;4373860.974;;;;;;;9829;;
723951.87;4373876.865;;;;;;;9830;;
724056.906;4373804.649;;;;;;;9831;;
724082.802;4373760.62399999984;;;;;;;9832;;
724109.994;4373711.42;;;;;;;9833;;
724140.423;4373659.627;;;;;;;9834;;
724192.216;4373570.28299999982;;;;;;;9835;;
724226.529;4373510.72;;;;;;;9836;;
724231.061;4373521.727;;;;;;;9837;;
724257.605;4373502.30399999954;;;;;;;9838;;
724190.516;4373534.818;;;;;;;9839;;
724242.067;4373567.693;;;;;;;9840;;
724255.663;4373596.82699999958;;;;;;;9841;;
724290.624;4373603.949;;;;;;;9842;;
724261.49;4373630.49299999978;;;;;;;9843;;
724206.459;4373623.371;;;;;;;9844;;
724179.268;4373620.13399999961;;;;;;;9845;;
724314.579;4373685.524;;;;;;;9846;;
724403.923;4373947.728;;;;;;;9847;;
724367.02;4373928.95299999975;;;;;;;9848;;
724330.701;4373805.443;;;;;;;9849;;
724387.144;4373895.05399999954;;;;;;;9850;;
724351.481;4373785.22599999979;;;;;;;9851;;
724329.063;4373721.31;;;;;;;9852;;
724296.451;4373723.074;;;;;;;9853;;
724277.675;4373464.10599999968;;;;;;;9854;;
724289.329;4373471.228;;;;;;;9855;;
724267.317;4373492.593;;;;;;;9856;;
724315.873;4373484.824;;;;;;;9857;;
724309.399;4373518.489;;;;;;;9858;;
724408.454;4373541.149;;;;;;;9859;;
724444.71;4373559.27699999977;;;;;;;9860;;
724458.953;4373577.404;;;;;;;9861;;
724143.012;4373473.17;;;;;;;9862;;
724147.644;4373461.399;;;;;;;9863;;
724161.787;4373471.228;;;;;;;9864;;
724471.901;4373476.40699999966;;;;;;;9865;;
724492.073;4373490.392;;;;;;;9866;;
724191.569;4373884.281;;;;;;;9867;;
724209.049;4373893.99299999978;;;;;;;9868;;
724441.473;4373923.774;;;;;;;9869;;
724464.78;4373925.069;;;;;;;9870;;
724504.204;4373976.201;;;;;;;9871;;
724524.213;4373995.565;;;;;;;9872;;
724516.467;4373966.519;;;;;;;9873;;
724542.285;4373972.32799999975;;;;;;;9874;;
724569.394;4373978.137;;;;;;;9875;;
724599.677;4373974.604;;;;;;;9876;;
724586.742;4373993.92499999981;;;;;;;9877;;
724540.994;4374045.91;;;;;;;9878;;
724524.213;4374071.082;;;;;;;9879;;
724503.558;4374060.11;;;;;;;9880;;
724529.65;4374154.389;;;;;;;9881;;
724584.24;4374102.709;;;;;;;9882;;
724609.412;4374087.864;;;;;;;9883;;
724598.439;4374128.52699999977;;;;;;;9884;;
724515.822;4374222.11699999962;;;;;;;9885;;
724701.484;4374046.99799999967;;;;;;;9886;;
724699.523;4374011.099;;;;;;;9887;;
724743.665;4373415.951;;;;;;;9888;;
724756.574;4373390.778;;;;;;;9889;;
724735.92;4373382.387;;;;;;;9890;;
724792.074;4373367.542;;;;;;;9891;;
724821.764;4373428.21399999969;;;;;;;9892;;
724843.064;4373403.687;;;;;;;9893;;
724699.774;4373341.724;;;;;;;9895;;
724689.447;4373305.579;;;;;;;9898;;
724608.121;4373299.77;;;;;;;9899;;
724628.775;4373268.143;;;;;;;9900;;
724572.621;4373268.143;;;;;;;9901;;
724587.466;4373292.67;;;;;;;9902;;
724562.294;4373306.87;;;;;;;9903;;
724557.776;4373284.279;;;;;;;9904;;
724593.772;4373327.02599999961;;;;;;;9905;;
724574.172;4373358.639;;;;;;;9906;;
724538.134;4373365.593;;;;;;;9907;;
724487.576;4373456.166;;;;;;;9908;;
724517.902;4373399.735;;;;;;;9909;;
724529.282;4373433.877;;;;;;;9910;;
724502.095;4373431.98;;;;;;;9911;;
724374.381;4373982.041;;;;;;;9912;;
724382.298;4373957.35699999984;;;;;;;9913;;
724490.083;4374174.87799999956;;;;;;;9914;;
724485.025;4374154.014;;;;;;;9915;;
724443.296;4373980.77599999961;;;;;;;9916;;
724439.503;4373966.86699999962;;;;;;;9917;;
724442.664;4373999.11199999973;;;;;;;9918;;
724456.574;4374074.35;;;;;;;9919;;
724482.496;4374085.73;;;;;;;9920;;
724501.463;4373600.792;;;;;;;9921;;
724565.321;4373657.695;;;;;;;9922;;
724600.095;4373691.836;;;;;;;9923;;
724584.289;4373644.417;;;;;;;9924;;
724610.843;4373595.102;;;;;;;9925;;
724647.514;4373578.031;;;;;;;9926;;
724638.662;4373550.84399999958;;;;;;;9927;;
724654.469;4373520.496;;;;;;;9928;;
724719.868;4373419.917;;;;;;;9929;;
724750.571;4373892.893;;;;;;;9930;;
724773.965;4373915.02199999988;;;;;;;9931;;
724763.217;4373872.661;;;;;;;9932;;
724804.166;4373853.028;;;;;;;9933;;
724782.184;4373835.358;;;;;;;9934;;
724765.745;4373823.34499999974;;;;;;;9935;;
724787.242;4373801.216;;;;;;;9936;;
724728.443;4373801.848;;;;;;;9937;;
724674.069;4373826.506;;;;;;;9938;;
724646.882;4373766.44199999981;;;;;;;9939;;
724606.417;4373729.77199999988;;;;;;;9940;;
724727.178;4373741.784;;;;;;;9941;;
724761.952;4373682.985;;;;;;;9942;;
724813.165;4373799.95199999958;;;;;;;9943;;
724833.397;4373813.86099999957;;;;;;;9944;;
724832.764;4373851.16399999987;;;;;;;9945;;
724846.785;4373750.444;;;;;;;9946;;
724878.919;4373686.778;;;;;;;9947;;
724907.37;4373702.584;;;;;;;9948;;
724915.59;4373677.29399999976;;;;;;;9949;;
724931.396;4373646.946;;;;;;;9950;;
724920.647;4373617.23;;;;;;;9951;;
724944.31;4373583.455;;;;;;;9952;;
724976.277;4373515.13499999978;;;;;;;9953;;
725010.427;4373543.256;;;;;;;9954;;
725108.654;4373594.16899999976;;;;;;;9955;;
725143.201;4373633.036;;;;;;;9956;;
725046.466;4373713.33299999963;;;;;;;9957;;
725016.118;4373736.09399999958;;;;;;;9958;;
724986.402;4373750.636;;;;;;;9959;;
724989.563;4373548.314;;;;;;;9960;;
724991.46;4373601.42399999965;;;;;;;9961;;
724889.667;4373662.752;;;;;;;9962;;
724880.183;4373677.29399999976;;;;;;;9963;;
724864.377;4373652.636;;;;;;;9964;;
724858.054;4373663.38499999978;;;;;;;9965;;
724841.616;4373639.991;;;;;;;9966;;
724818.855;4373641.256;;;;;;;9967;;
724810.635;4373620.392;;;;;;;9968;;
724771.436;4373612.805;;;;;;;9969;;
724766.378;4373594.46899999958;;;;;;;9970;;
724732.236;4373588.779;;;;;;;9971;;
724735.397;4373574.869;;;;;;;9972;;
724710.107;4373578.66299999971;;;;;;;9973;;
724714.533;4373564.121;;;;;;;9974;;
724700.623;4373554.00499999989;;;;;;;9975;;
724677.23;4373541.99199999962;;;;;;;9976;;
724694.301;4373568.547;;;;;;;9977;;
724668.378;4373553.37299999967;;;;;;;9978;;
724667.114;4373722.81699999981;;;;;;;9979;;
724669.011;4373690.57199999969;;;;;;;9980;;
724650.675;4373678.559;;;;;;;9981;;
724706.314;4373656.43;;;;;;;9982;;
724660.159;4373667.81099999975;;;;;;;9983;;
724668.378;4373648.211;;;;;;;9984;;
724679.759;4373626.71399999969;;;;;;;9985;;
724692.404;4373603.95299999975;;;;;;;9986;;
724670.275;4373602.689;;;;;;;9987;;
724646.249;4373641.256;;;;;;;9988;;
724756.261;4373502.792;;;;;;;9989;;
724759.423;4373494.57299999986;;;;;;;9990;;
724789.139;4373483.19199999981;;;;;;;9991;;
724768.907;4373472.444;;;;;;;9992;;
724887.138;4373467.386;;;;;;;9993;;
724842.248;4373547.682;;;;;;;9994;;
724859.951;4373581.824;;;;;;;9995;;
724921.912;4373511.012;;;;;;;9996;;
724956.686;4373475.605;;;;;;;9997;;
724533.076;4373528.08299999963;;;;;;;9998;;
724567.218;4373547.683;;;;;;;9999;;
724585.553;4373547.05;;;;;;;10000;;
724612.74;4373576.13399999961;;;;;;;10001;;
723999.453;4373112.06;;;;;;;10002;;
723985.544;4373136.086;;;;;;;10003;;
723962.783;4373117.75;;;;;;;10004;;
723977.957;4373101.944;;;;;;;10005;;
723960.254;4373093.093;;;;;;;10006;;
723999.453;4373068.43499999959;;;;;;;10007;;
724048.137;4373032.39599999972;;;;;;;10008;;
724038.653;4373002.048;;;;;;;10009;;
723995.66;4372964.745;;;;;;;10010;;
723865.416;4372996.358;;;;;;;10011;;
723893.235;4372966.642;;;;;;;10012;;
723931.17;4372988.138;;;;;;;10013;;
723922.951;4373014.06099999975;;;;;;;10014;;
723968.473;4373029.235;;;;;;;10015;;
723999.453;4373055.79;;;;;;;10016;;
723943.815;4373024.177;;;;;;;10017;;
723830.009;4373050.099;;;;;;;10018;;
723860.358;4373068.43499999959;;;;;;;10019;;
723886.912;4373085.506;;;;;;;10020;;
723842.655;4373095.622;;;;;;;10021;;
723822.422;4373078.551;;;;;;;10022;;
723896.844;4373056.86199999973;;;;;;;10023;;
723896.396;4373132.292;;;;;;;10025;;
723956.543;4373156.177;;;;;;;10026;;
723952.035;4373196.78199999966;;;;;;;10027;;
723933.699;4373228.39499999955;;;;;;;10028;;
723927.182;4373184.552;;;;;;;10029;;
723872.37;4373136.086;;;;;;;10030;;
723843.919;4373144.305;;;;;;;10031;;
723801.558;4373120.91199999955;;;;;;;10032;;
723808.513;4373093.72499999963;;;;;;;10033;;
723802.19;4373207.531;;;;;;;10034;;
723803.455;4373173.389;;;;;;;10035;;
723888.809;4373222.705;;;;;;;10036;;
723887.545;4373258.74299999978;;;;;;;10037;;
723912.203;4373270.756;;;;;;;10038;;
723941.918;4373254.31699999981;;;;;;;10039;;
723993.763;4373283.40099999961;;;;;;;10040;;
724024.744;4373303.633;;;;;;;10041;;
